status,algorithm,run_label,variant,component,omitted_operator,instance,dataset,seed,param_set,total_budget_s,time_limit_s,init_max_time_s,initial_score,final_score,upper_bound,gap_to_bound_pct,improvement_pct,elapsed_s,output_path,log_csv,operator_stats_csv,git_commit,git_dirty,python_version,platform,error
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,45,irace_final,720.000000,600.000000,120.000000,14317941,14317941,28629888,49.989532,0.000000,636.509642,output/experiments_full/ILS_iRace/full/seed_045/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,56,irace_final,720.000000,600.000000,120.000000,14317941,14322582,28629888,49.973322,0.032414,634.963540,output/experiments_full/ILS_iRace/full/seed_056/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,67,irace_final,720.000000,600.000000,120.000000,14317941,14320348,28629888,49.981125,0.016811,623.118563,output/experiments_full/ILS_iRace/full/seed_067/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,78,irace_final,720.000000,600.000000,120.000000,14317941,14321428,28629888,49.977352,0.024354,636.675884,output/experiments_full/ILS_iRace/full/seed_078/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,89,irace_final,720.000000,600.000000,120.000000,14317941,14322685,28629888,49.972962,0.033133,622.463837,output/experiments_full/ILS_iRace/full/seed_089/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_7.txt,synthetic,100,irace_final,720.000000,600.000000,120.000000,14317941,14322004,28629888,49.975340,0.028377,637.276255,output/experiments_full/ILS_iRace/full/seed_100/input/synthetic/synthetic_7.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_8.txt,synthetic,1,irace_final,720.000000,600.000000,120.000000,213202,213202,213202,0.000000,0.000000,624.695339,output/experiments_full/ILS_iRace/full/seed_001/input/synthetic/synthetic_8.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_8.txt,synthetic,12,irace_final,720.000000,600.000000,120.000000,213202,213202,213202,0.000000,0.000000,623.465483,output/experiments_full/ILS_iRace/full/seed_012/input/synthetic/synthetic_8.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_8.txt,synthetic,23,irace_final,720.000000,600.000000,120.000000,213202,213202,213202,0.000000,0.000000,617.299197,output/experiments_full/ILS_iRace/full/seed_023/input/synthetic/synthetic_8.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
ok,ILS_iRace,full,full,full,,input/synthetic/synthetic_8.txt,synthetic,34,irace_final,720.000000,600.000000,120.000000,213202,213202,213202,0.000000,0.000000,624.310665,output/experiments_full/ILS_iRace/full/seed_034/input/synthetic/synthetic_8.txt,,,81d9c01243f83bdbab85da558968c354b2a154a0,true,3.11.2,Linux-6.1.0-44-cloud-amd64-x86_64-with-glibc2.36,
