status,algorithm,run_label,instance,dataset,seed,final_score,elapsed_s
ok,SAT,baseline_milp,input/synthetic/synthetic_23.txt,synthetic,1,254786,
ok,SA,baseline_milp,input/synthetic/synthetic_23.txt,synthetic,1,257034,
ok,MILP2,baseline_milp,input/synthetic/synthetic_23.txt,synthetic,1,254786,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_24.txt,synthetic,1,11035511,
ok,Greedy,baseline_milp,input/synthetic/synthetic_24.txt,synthetic,1,11035511,
ok,MILP1,baseline_milp,input/synthetic/synthetic_24.txt,synthetic,1,11035511,
ok,SAT,baseline_milp,input/synthetic/synthetic_24.txt,synthetic,1,11035511,
ok,SA,baseline_milp,input/synthetic/synthetic_24.txt,synthetic,1,11035511,
ok,MILP2,baseline_milp,input/synthetic/synthetic_24.txt,synthetic,1,11035511,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_25.txt,synthetic,1,244295,
ok,Greedy,baseline_milp,input/synthetic/synthetic_25.txt,synthetic,1,244295,
ok,MILP1,baseline_milp,input/synthetic/synthetic_25.txt,synthetic,1,244295,
ok,SAT,baseline_milp,input/synthetic/synthetic_25.txt,synthetic,1,244295,
ok,SA,baseline_milp,input/synthetic/synthetic_25.txt,synthetic,1,244295,
ok,MILP2,baseline_milp,input/synthetic/synthetic_25.txt,synthetic,1,244295,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_26.txt,synthetic,1,226322,
ok,Greedy,baseline_milp,input/synthetic/synthetic_26.txt,synthetic,1,226322,
ok,MILP1,baseline_milp,input/synthetic/synthetic_26.txt,synthetic,1,226322,
ok,SAT,baseline_milp,input/synthetic/synthetic_26.txt,synthetic,1,226322,
ok,SA,baseline_milp,input/synthetic/synthetic_26.txt,synthetic,1,226322,
ok,MILP2,baseline_milp,input/synthetic/synthetic_26.txt,synthetic,1,226322,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_27.txt,synthetic,1,30451898,
ok,Greedy,baseline_milp,input/synthetic/synthetic_27.txt,synthetic,1,30451898,
missing,MILP1,baseline_milp,input/synthetic/synthetic_27.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_27.txt,synthetic,1,30473877,
ok,SA,baseline_milp,input/synthetic/synthetic_27.txt,synthetic,1,30475612,
ok,MILP2,baseline_milp,input/synthetic/synthetic_27.txt,synthetic,1,30470091,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_28.txt,synthetic,1,144799,
ok,Greedy,baseline_milp,input/synthetic/synthetic_28.txt,synthetic,1,144799,
ok,MILP1,baseline_milp,input/synthetic/synthetic_28.txt,synthetic,1,144799,
ok,SAT,baseline_milp,input/synthetic/synthetic_28.txt,synthetic,1,144799,
ok,SA,baseline_milp,input/synthetic/synthetic_28.txt,synthetic,1,144799,
ok,MILP2,baseline_milp,input/synthetic/synthetic_28.txt,synthetic,1,144799,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_29.txt,synthetic,1,116492,
ok,Greedy,baseline_milp,input/synthetic/synthetic_29.txt,synthetic,1,116492,
ok,MILP1,baseline_milp,input/synthetic/synthetic_29.txt,synthetic,1,116926,
ok,SAT,baseline_milp,input/synthetic/synthetic_29.txt,synthetic,1,116674,
ok,SA,baseline_milp,input/synthetic/synthetic_29.txt,synthetic,1,116674,
ok,MILP2,baseline_milp,input/synthetic/synthetic_29.txt,synthetic,1,116723,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_3.txt,synthetic,1,617575,
ok,Greedy,baseline_milp,input/synthetic/synthetic_3.txt,synthetic,1,617575,
missing,MILP1,baseline_milp,input/synthetic/synthetic_3.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_3.txt,synthetic,1,662277,
ok,SA,baseline_milp,input/synthetic/synthetic_3.txt,synthetic,1,668265,
ok,MILP2,baseline_milp,input/synthetic/synthetic_3.txt,synthetic,1,668734,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_30.txt,synthetic,1,2282117,
ok,Greedy,baseline_milp,input/synthetic/synthetic_30.txt,synthetic,1,2282117,
ok,MILP1,baseline_milp,input/synthetic/synthetic_30.txt,synthetic,1,2282117,
ok,SAT,baseline_milp,input/synthetic/synthetic_30.txt,synthetic,1,2282117,
ok,SA,baseline_milp,input/synthetic/synthetic_30.txt,synthetic,1,2282117,
ok,MILP2,baseline_milp,input/synthetic/synthetic_30.txt,synthetic,1,2282117,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_31.txt,synthetic,1,127202,
ok,Greedy,baseline_milp,input/synthetic/synthetic_31.txt,synthetic,1,127202,
ok,MILP1,baseline_milp,input/synthetic/synthetic_31.txt,synthetic,1,127202,
ok,SAT,baseline_milp,input/synthetic/synthetic_31.txt,synthetic,1,127202,
ok,SA,baseline_milp,input/synthetic/synthetic_31.txt,synthetic,1,127202,
ok,MILP2,baseline_milp,input/synthetic/synthetic_31.txt,synthetic,1,127202,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_32.txt,synthetic,1,69150,
ok,Greedy,baseline_milp,input/synthetic/synthetic_32.txt,synthetic,1,69150,
ok,MILP1,baseline_milp,input/synthetic/synthetic_32.txt,synthetic,1,69150,
ok,SAT,baseline_milp,input/synthetic/synthetic_32.txt,synthetic,1,69150,
ok,SA,baseline_milp,input/synthetic/synthetic_32.txt,synthetic,1,69150,
ok,MILP2,baseline_milp,input/synthetic/synthetic_32.txt,synthetic,1,69150,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_33.txt,synthetic,1,12153357,
ok,Greedy,baseline_milp,input/synthetic/synthetic_33.txt,synthetic,1,12153357,
missing,MILP1,baseline_milp,input/synthetic/synthetic_33.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_33.txt,synthetic,1,12322850,
ok,SA,baseline_milp,input/synthetic/synthetic_33.txt,synthetic,1,12342686,
ok,MILP2,baseline_milp,input/synthetic/synthetic_33.txt,synthetic,1,12338032,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_34.txt,synthetic,1,5365962,
ok,Greedy,baseline_milp,input/synthetic/synthetic_34.txt,synthetic,1,5365962,
missing,MILP1,baseline_milp,input/synthetic/synthetic_34.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_34.txt,synthetic,1,5676317,
ok,SA,baseline_milp,input/synthetic/synthetic_34.txt,synthetic,1,5676794,
ok,MILP2,baseline_milp,input/synthetic/synthetic_34.txt,synthetic,1,5659865,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_35.txt,synthetic,1,163375,
ok,Greedy,baseline_milp,input/synthetic/synthetic_35.txt,synthetic,1,163375,
ok,MILP1,baseline_milp,input/synthetic/synthetic_35.txt,synthetic,1,163375,
ok,SAT,baseline_milp,input/synthetic/synthetic_35.txt,synthetic,1,163375,
ok,SA,baseline_milp,input/synthetic/synthetic_35.txt,synthetic,1,163375,
missing,MILP2,baseline_milp,input/synthetic/synthetic_35.txt,synthetic,1,,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_36.txt,synthetic,1,163108,
ok,Greedy,baseline_milp,input/synthetic/synthetic_36.txt,synthetic,1,163108,
ok,MILP1,baseline_milp,input/synthetic/synthetic_36.txt,synthetic,1,163108,
ok,SAT,baseline_milp,input/synthetic/synthetic_36.txt,synthetic,1,163108,
ok,SA,baseline_milp,input/synthetic/synthetic_36.txt,synthetic,1,163108,
ok,MILP2,baseline_milp,input/synthetic/synthetic_36.txt,synthetic,1,163108,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_37.txt,synthetic,1,15876,
ok,Greedy,baseline_milp,input/synthetic/synthetic_37.txt,synthetic,1,15876,
ok,MILP1,baseline_milp,input/synthetic/synthetic_37.txt,synthetic,1,15876,
ok,SAT,baseline_milp,input/synthetic/synthetic_37.txt,synthetic,1,15876,
ok,SA,baseline_milp,input/synthetic/synthetic_37.txt,synthetic,1,15876,
missing,MILP2,baseline_milp,input/synthetic/synthetic_37.txt,synthetic,1,,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_38.txt,synthetic,1,195420,
ok,Greedy,baseline_milp,input/synthetic/synthetic_38.txt,synthetic,1,195420,
missing,MILP1,baseline_milp,input/synthetic/synthetic_38.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_38.txt,synthetic,1,202511,
ok,SA,baseline_milp,input/synthetic/synthetic_38.txt,synthetic,1,203402,
ok,MILP2,baseline_milp,input/synthetic/synthetic_38.txt,synthetic,1,203857,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_39.txt,synthetic,1,232545,
ok,Greedy,baseline_milp,input/synthetic/synthetic_39.txt,synthetic,1,232545,
ok,MILP1,baseline_milp,input/synthetic/synthetic_39.txt,synthetic,1,232545,
ok,SAT,baseline_milp,input/synthetic/synthetic_39.txt,synthetic,1,232545,
ok,SA,baseline_milp,input/synthetic/synthetic_39.txt,synthetic,1,232545,
ok,MILP2,baseline_milp,input/synthetic/synthetic_39.txt,synthetic,1,232545,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_4.txt,synthetic,1,31581,
ok,Greedy,baseline_milp,input/synthetic/synthetic_4.txt,synthetic,1,31581,
ok,MILP1,baseline_milp,input/synthetic/synthetic_4.txt,synthetic,1,31581,
ok,SAT,baseline_milp,input/synthetic/synthetic_4.txt,synthetic,1,31581,
ok,SA,baseline_milp,input/synthetic/synthetic_4.txt,synthetic,1,31581,
ok,MILP2,baseline_milp,input/synthetic/synthetic_4.txt,synthetic,1,31581,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_40.txt,synthetic,1,228204,
ok,Greedy,baseline_milp,input/synthetic/synthetic_40.txt,synthetic,1,228204,
ok,MILP1,baseline_milp,input/synthetic/synthetic_40.txt,synthetic,1,236992,
ok,SAT,baseline_milp,input/synthetic/synthetic_40.txt,synthetic,1,223713,
ok,SA,baseline_milp,input/synthetic/synthetic_40.txt,synthetic,1,224885,
ok,MILP2,baseline_milp,input/synthetic/synthetic_40.txt,synthetic,1,223718,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_41.txt,synthetic,1,3884976,
ok,Greedy,baseline_milp,input/synthetic/synthetic_41.txt,synthetic,1,3884976,
missing,MILP1,baseline_milp,input/synthetic/synthetic_41.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_41.txt,synthetic,1,3884976,
ok,SA,baseline_milp,input/synthetic/synthetic_41.txt,synthetic,1,3884976,
missing,MILP2,baseline_milp,input/synthetic/synthetic_41.txt,synthetic,1,,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_42.txt,synthetic,1,28716537,
ok,Greedy,baseline_milp,input/synthetic/synthetic_42.txt,synthetic,1,28716537,
missing,MILP1,baseline_milp,input/synthetic/synthetic_42.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_42.txt,synthetic,1,28941862,
ok,SA,baseline_milp,input/synthetic/synthetic_42.txt,synthetic,1,28893443,
ok,MILP2,baseline_milp,input/synthetic/synthetic_42.txt,synthetic,1,28932187,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_43.txt,synthetic,1,94235,
ok,Greedy,baseline_milp,input/synthetic/synthetic_43.txt,synthetic,1,94235,
ok,MILP1,baseline_milp,input/synthetic/synthetic_43.txt,synthetic,1,94235,
ok,SAT,baseline_milp,input/synthetic/synthetic_43.txt,synthetic,1,93271,
ok,SA,baseline_milp,input/synthetic/synthetic_43.txt,synthetic,1,93271,
ok,MILP2,baseline_milp,input/synthetic/synthetic_43.txt,synthetic,1,93500,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_44.txt,synthetic,1,280437,
ok,Greedy,baseline_milp,input/synthetic/synthetic_44.txt,synthetic,1,280437,
ok,MILP1,baseline_milp,input/synthetic/synthetic_44.txt,synthetic,1,280437,
ok,SAT,baseline_milp,input/synthetic/synthetic_44.txt,synthetic,1,280437,
ok,SA,baseline_milp,input/synthetic/synthetic_44.txt,synthetic,1,280437,
ok,MILP2,baseline_milp,input/synthetic/synthetic_44.txt,synthetic,1,280437,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_45.txt,synthetic,1,865559,
ok,Greedy,baseline_milp,input/synthetic/synthetic_45.txt,synthetic,1,865559,
ok,MILP1,baseline_milp,input/synthetic/synthetic_45.txt,synthetic,1,1063451,
ok,SAT,baseline_milp,input/synthetic/synthetic_45.txt,synthetic,1,927380,
ok,SA,baseline_milp,input/synthetic/synthetic_45.txt,synthetic,1,928704,
ok,MILP2,baseline_milp,input/synthetic/synthetic_45.txt,synthetic,1,938744,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_46.txt,synthetic,1,26857717,
ok,Greedy,baseline_milp,input/synthetic/synthetic_46.txt,synthetic,1,26857717,
missing,MILP1,baseline_milp,input/synthetic/synthetic_46.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_46.txt,synthetic,1,26857717,
ok,SA,baseline_milp,input/synthetic/synthetic_46.txt,synthetic,1,26857717,
missing,MILP2,baseline_milp,input/synthetic/synthetic_46.txt,synthetic,1,,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_47.txt,synthetic,1,6304762,
ok,Greedy,baseline_milp,input/synthetic/synthetic_47.txt,synthetic,1,6304762,
missing,MILP1,baseline_milp,input/synthetic/synthetic_47.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_47.txt,synthetic,1,6450150,
ok,SA,baseline_milp,input/synthetic/synthetic_47.txt,synthetic,1,6445709,
ok,MILP2,baseline_milp,input/synthetic/synthetic_47.txt,synthetic,1,6456677,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_48.txt,synthetic,1,231592,
ok,Greedy,baseline_milp,input/synthetic/synthetic_48.txt,synthetic,1,231592,
ok,MILP1,baseline_milp,input/synthetic/synthetic_48.txt,synthetic,1,231592,
ok,SAT,baseline_milp,input/synthetic/synthetic_48.txt,synthetic,1,231592,
ok,SA,baseline_milp,input/synthetic/synthetic_48.txt,synthetic,1,231592,
ok,MILP2,baseline_milp,input/synthetic/synthetic_48.txt,synthetic,1,231592,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_49.txt,synthetic,1,105133,
ok,Greedy,baseline_milp,input/synthetic/synthetic_49.txt,synthetic,1,105133,
ok,MILP1,baseline_milp,input/synthetic/synthetic_49.txt,synthetic,1,105309,
ok,SAT,baseline_milp,input/synthetic/synthetic_49.txt,synthetic,1,104780,
ok,SA,baseline_milp,input/synthetic/synthetic_49.txt,synthetic,1,104531,
ok,MILP2,baseline_milp,input/synthetic/synthetic_49.txt,synthetic,1,104704,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_5.txt,synthetic,1,28639,
ok,Greedy,baseline_milp,input/synthetic/synthetic_5.txt,synthetic,1,28639,
ok,MILP1,baseline_milp,input/synthetic/synthetic_5.txt,synthetic,1,28639,
ok,SAT,baseline_milp,input/synthetic/synthetic_5.txt,synthetic,1,28639,
ok,SA,baseline_milp,input/synthetic/synthetic_5.txt,synthetic,1,28639,
ok,MILP2,baseline_milp,input/synthetic/synthetic_5.txt,synthetic,1,28639,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_50.txt,synthetic,1,142479,
ok,Greedy,baseline_milp,input/synthetic/synthetic_50.txt,synthetic,1,142479,
ok,MILP1,baseline_milp,input/synthetic/synthetic_50.txt,synthetic,1,142479,
ok,SAT,baseline_milp,input/synthetic/synthetic_50.txt,synthetic,1,141120,
ok,SA,baseline_milp,input/synthetic/synthetic_50.txt,synthetic,1,141178,
ok,MILP2,baseline_milp,input/synthetic/synthetic_50.txt,synthetic,1,141424,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_51.txt,synthetic,1,126759,
ok,Greedy,baseline_milp,input/synthetic/synthetic_51.txt,synthetic,1,126759,
ok,MILP1,baseline_milp,input/synthetic/synthetic_51.txt,synthetic,1,126759,
ok,SAT,baseline_milp,input/synthetic/synthetic_51.txt,synthetic,1,125556,
ok,SA,baseline_milp,input/synthetic/synthetic_51.txt,synthetic,1,126056,
ok,MILP2,baseline_milp,input/synthetic/synthetic_51.txt,synthetic,1,125959,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_52.txt,synthetic,1,154127,
ok,Greedy,baseline_milp,input/synthetic/synthetic_52.txt,synthetic,1,154127,
ok,MILP1,baseline_milp,input/synthetic/synthetic_52.txt,synthetic,1,154127,
ok,SAT,baseline_milp,input/synthetic/synthetic_52.txt,synthetic,1,154127,
ok,SA,baseline_milp,input/synthetic/synthetic_52.txt,synthetic,1,154127,
ok,MILP2,baseline_milp,input/synthetic/synthetic_52.txt,synthetic,1,154127,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_53.txt,synthetic,1,287602,
ok,Greedy,baseline_milp,input/synthetic/synthetic_53.txt,synthetic,1,287602,
ok,MILP1,baseline_milp,input/synthetic/synthetic_53.txt,synthetic,1,291277,
ok,SAT,baseline_milp,input/synthetic/synthetic_53.txt,synthetic,1,288801,
ok,SA,baseline_milp,input/synthetic/synthetic_53.txt,synthetic,1,288017,
ok,MILP2,baseline_milp,input/synthetic/synthetic_53.txt,synthetic,1,288151,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_54.txt,synthetic,1,13231364,
ok,Greedy,baseline_milp,input/synthetic/synthetic_54.txt,synthetic,1,13231364,
ok,MILP1,baseline_milp,input/synthetic/synthetic_54.txt,synthetic,1,13231364,
ok,SAT,baseline_milp,input/synthetic/synthetic_54.txt,synthetic,1,13231364,
ok,SA,baseline_milp,input/synthetic/synthetic_54.txt,synthetic,1,13231364,
ok,MILP2,baseline_milp,input/synthetic/synthetic_54.txt,synthetic,1,13231364,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_55.txt,synthetic,1,65074,
ok,Greedy,baseline_milp,input/synthetic/synthetic_55.txt,synthetic,1,65074,
ok,MILP1,baseline_milp,input/synthetic/synthetic_55.txt,synthetic,1,65074,
ok,SAT,baseline_milp,input/synthetic/synthetic_55.txt,synthetic,1,65074,
ok,SA,baseline_milp,input/synthetic/synthetic_55.txt,synthetic,1,65074,
ok,MILP2,baseline_milp,input/synthetic/synthetic_55.txt,synthetic,1,65074,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_56.txt,synthetic,1,929123,
ok,Greedy,baseline_milp,input/synthetic/synthetic_56.txt,synthetic,1,929123,
missing,MILP1,baseline_milp,input/synthetic/synthetic_56.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_56.txt,synthetic,1,934787,
ok,SA,baseline_milp,input/synthetic/synthetic_56.txt,synthetic,1,937528,
ok,MILP2,baseline_milp,input/synthetic/synthetic_56.txt,synthetic,1,939061,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_57.txt,synthetic,1,77903,
ok,Greedy,baseline_milp,input/synthetic/synthetic_57.txt,synthetic,1,77903,
ok,MILP1,baseline_milp,input/synthetic/synthetic_57.txt,synthetic,1,81047,
ok,SAT,baseline_milp,input/synthetic/synthetic_57.txt,synthetic,1,78048,
ok,SA,baseline_milp,input/synthetic/synthetic_57.txt,synthetic,1,78131,
ok,MILP2,baseline_milp,input/synthetic/synthetic_57.txt,synthetic,1,78677,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_58.txt,synthetic,1,33127,
ok,Greedy,baseline_milp,input/synthetic/synthetic_58.txt,synthetic,1,33127,
ok,MILP1,baseline_milp,input/synthetic/synthetic_58.txt,synthetic,1,33127,
ok,SAT,baseline_milp,input/synthetic/synthetic_58.txt,synthetic,1,33127,
ok,SA,baseline_milp,input/synthetic/synthetic_58.txt,synthetic,1,33127,
ok,MILP2,baseline_milp,input/synthetic/synthetic_58.txt,synthetic,1,33127,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_59.txt,synthetic,1,104400,
ok,Greedy,baseline_milp,input/synthetic/synthetic_59.txt,synthetic,1,104400,
ok,MILP1,baseline_milp,input/synthetic/synthetic_59.txt,synthetic,1,104400,
ok,SAT,baseline_milp,input/synthetic/synthetic_59.txt,synthetic,1,104400,
ok,SA,baseline_milp,input/synthetic/synthetic_59.txt,synthetic,1,104400,
missing,MILP2,baseline_milp,input/synthetic/synthetic_59.txt,synthetic,1,,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_6.txt,synthetic,1,82908,
ok,Greedy,baseline_milp,input/synthetic/synthetic_6.txt,synthetic,1,82908,
ok,MILP1,baseline_milp,input/synthetic/synthetic_6.txt,synthetic,1,82908,
ok,SAT,baseline_milp,input/synthetic/synthetic_6.txt,synthetic,1,82908,
ok,SA,baseline_milp,input/synthetic/synthetic_6.txt,synthetic,1,82908,
missing,MILP2,baseline_milp,input/synthetic/synthetic_6.txt,synthetic,1,,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_60.txt,synthetic,1,17544919,
ok,Greedy,baseline_milp,input/synthetic/synthetic_60.txt,synthetic,1,17544919,
missing,MILP1,baseline_milp,input/synthetic/synthetic_60.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_60.txt,synthetic,1,17867164,
ok,SA,baseline_milp,input/synthetic/synthetic_60.txt,synthetic,1,17887435,
ok,MILP2,baseline_milp,input/synthetic/synthetic_60.txt,synthetic,1,17930950,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_61.txt,synthetic,1,128454,
ok,Greedy,baseline_milp,input/synthetic/synthetic_61.txt,synthetic,1,128454,
ok,MILP1,baseline_milp,input/synthetic/synthetic_61.txt,synthetic,1,128454,
ok,SAT,baseline_milp,input/synthetic/synthetic_61.txt,synthetic,1,127426,
ok,SA,baseline_milp,input/synthetic/synthetic_61.txt,synthetic,1,127121,
ok,MILP2,baseline_milp,input/synthetic/synthetic_61.txt,synthetic,1,127117,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_62.txt,synthetic,1,205966,
ok,Greedy,baseline_milp,input/synthetic/synthetic_62.txt,synthetic,1,205966,
ok,MILP1,baseline_milp,input/synthetic/synthetic_62.txt,synthetic,1,205966,
ok,SAT,baseline_milp,input/synthetic/synthetic_62.txt,synthetic,1,205966,
ok,SA,baseline_milp,input/synthetic/synthetic_62.txt,synthetic,1,205966,
ok,MILP2,baseline_milp,input/synthetic/synthetic_62.txt,synthetic,1,205966,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_63.txt,synthetic,1,18713981,
ok,Greedy,baseline_milp,input/synthetic/synthetic_63.txt,synthetic,1,18713981,
missing,MILP1,baseline_milp,input/synthetic/synthetic_63.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_63.txt,synthetic,1,18756239,
ok,SA,baseline_milp,input/synthetic/synthetic_63.txt,synthetic,1,18752755,
ok,MILP2,baseline_milp,input/synthetic/synthetic_63.txt,synthetic,1,18741432,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_64.txt,synthetic,1,94393,
ok,Greedy,baseline_milp,input/synthetic/synthetic_64.txt,synthetic,1,94393,
ok,MILP1,baseline_milp,input/synthetic/synthetic_64.txt,synthetic,1,94393,
ok,SAT,baseline_milp,input/synthetic/synthetic_64.txt,synthetic,1,93843,
ok,SA,baseline_milp,input/synthetic/synthetic_64.txt,synthetic,1,94003,
ok,MILP2,baseline_milp,input/synthetic/synthetic_64.txt,synthetic,1,93841,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_65.txt,synthetic,1,131164,
ok,Greedy,baseline_milp,input/synthetic/synthetic_65.txt,synthetic,1,131164,
ok,MILP1,baseline_milp,input/synthetic/synthetic_65.txt,synthetic,1,132057,
ok,SAT,baseline_milp,input/synthetic/synthetic_65.txt,synthetic,1,126212,
ok,SA,baseline_milp,input/synthetic/synthetic_65.txt,synthetic,1,125968,
ok,MILP2,baseline_milp,input/synthetic/synthetic_65.txt,synthetic,1,125642,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_66.txt,synthetic,1,5013512,
ok,Greedy,baseline_milp,input/synthetic/synthetic_66.txt,synthetic,1,5013512,
missing,MILP1,baseline_milp,input/synthetic/synthetic_66.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_66.txt,synthetic,1,5275928,
ok,SA,baseline_milp,input/synthetic/synthetic_66.txt,synthetic,1,5289229,
ok,MILP2,baseline_milp,input/synthetic/synthetic_66.txt,synthetic,1,5312684,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_67.txt,synthetic,1,6249909,
ok,Greedy,baseline_milp,input/synthetic/synthetic_67.txt,synthetic,1,6249909,
missing,MILP1,baseline_milp,input/synthetic/synthetic_67.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_67.txt,synthetic,1,6456662,
ok,SA,baseline_milp,input/synthetic/synthetic_67.txt,synthetic,1,6476793,
ok,MILP2,baseline_milp,input/synthetic/synthetic_67.txt,synthetic,1,6475984,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_68.txt,synthetic,1,268333,
ok,Greedy,baseline_milp,input/synthetic/synthetic_68.txt,synthetic,1,268333,
ok,MILP1,baseline_milp,input/synthetic/synthetic_68.txt,synthetic,1,268333,
ok,SAT,baseline_milp,input/synthetic/synthetic_68.txt,synthetic,1,267755,
ok,SA,baseline_milp,input/synthetic/synthetic_68.txt,synthetic,1,268176,
ok,MILP2,baseline_milp,input/synthetic/synthetic_68.txt,synthetic,1,267755,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_69.txt,synthetic,1,79479,
ok,Greedy,baseline_milp,input/synthetic/synthetic_69.txt,synthetic,1,79479,
ok,MILP1,baseline_milp,input/synthetic/synthetic_69.txt,synthetic,1,79479,
ok,SAT,baseline_milp,input/synthetic/synthetic_69.txt,synthetic,1,79479,
ok,SA,baseline_milp,input/synthetic/synthetic_69.txt,synthetic,1,79479,
ok,MILP2,baseline_milp,input/synthetic/synthetic_69.txt,synthetic,1,79479,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_7.txt,synthetic,1,13145538,
ok,Greedy,baseline_milp,input/synthetic/synthetic_7.txt,synthetic,1,13145538,
missing,MILP1,baseline_milp,input/synthetic/synthetic_7.txt,synthetic,1,,
ok,SAT,baseline_milp,input/synthetic/synthetic_7.txt,synthetic,1,13331971,
ok,SA,baseline_milp,input/synthetic/synthetic_7.txt,synthetic,1,13351819,
ok,MILP2,baseline_milp,input/synthetic/synthetic_7.txt,synthetic,1,13367609,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_70.txt,synthetic,1,249881,
ok,Greedy,baseline_milp,input/synthetic/synthetic_70.txt,synthetic,1,249881,
ok,MILP1,baseline_milp,input/synthetic/synthetic_70.txt,synthetic,1,249881,
ok,SAT,baseline_milp,input/synthetic/synthetic_70.txt,synthetic,1,249881,
ok,SA,baseline_milp,input/synthetic/synthetic_70.txt,synthetic,1,249881,
ok,MILP2,baseline_milp,input/synthetic/synthetic_70.txt,synthetic,1,249881,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_71.txt,synthetic,1,95460,
ok,Greedy,baseline_milp,input/synthetic/synthetic_71.txt,synthetic,1,95460,
ok,MILP1,baseline_milp,input/synthetic/synthetic_71.txt,synthetic,1,95460,
ok,SAT,baseline_milp,input/synthetic/synthetic_71.txt,synthetic,1,95460,
ok,SA,baseline_milp,input/synthetic/synthetic_71.txt,synthetic,1,95460,
ok,MILP2,baseline_milp,input/synthetic/synthetic_71.txt,synthetic,1,95460,
ok,Greedy+MILP,baseline_milp,input/synthetic/synthetic_72.txt,synthetic,1,104862,
